feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Falkirk,2013,community_belonging,Fairly strongly,44,All,All,All,All,Adults,All,All
Highland,2016,community_belonging,Very strongly,34,All,All,All,All,Adults,All,All
City of Edinburgh,2014,community_belonging,Not at all strongly,11,All,All,All,All,Adults,All,All
Dundee City,2016,community_belonging,Fairly strongly,39,All,All,All,All,Adults,All,All
South Lanarkshire,2015,community_belonging,Fairly strongly,42,All,All,All,All,Adults,All,All
Clackmannanshire,2016,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
East Lothian,2016,community_belonging,Very strongly,39,All,All,All,All,Adults,All,All
Scottish Borders,2016,community_belonging,Very strongly,21,All,All,All,All,Adults,All,All
West Lothian,2014,community_belonging,Not at all strongly,5,All,All,All,All,Adults,All,All
Renfrewshire,2016,community_belonging,Fairly strongly,52,All,All,All,All,Adults,All,All
Moray,2015,community_belonging,Fairly strongly,43,All,All,All,All,Adults,All,All
West Dunbartonshire,2016,community_belonging,Fairly strongly,29,All,All,All,All,Adults,All,All
Orkney Islands,2013,community_belonging,Fairly strongly,37,All,All,All,All,Adults,All,All
West Dunbartonshire,2014,community_belonging,Not at all strongly,18,All,All,All,All,Adults,All,All
Dundee City,2015,community_belonging,Not very strongly,17,All,All,All,All,Adults,All,All
Renfrewshire,2013,community_belonging,Fairly strongly,51,All,All,All,All,Adults,All,All
Aberdeen City,2016,community_belonging,Fairly strongly,47,All,All,All,All,Adults,All,All
Highland,2013,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
East Ayrshire,2017,community_belonging,Very strongly,24,All,All,All,All,Adults,All,All
Moray,2014,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
South Lanarkshire,2013,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2017,community_belonging,Very strongly,63,All,All,All,All,Adults,All,All
Highland,2019,community_belonging,Fairly strongly,41,All,All,All,All,Adults,All,All
East Lothian,2013,community_belonging,Fairly strongly,29,All,All,All,All,Adults,All,All
Orkney Islands,2015,community_belonging,Fairly strongly,34,All,All,All,All,Adults,All,All
Aberdeenshire,2016,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Highland,2018,community_belonging,Not very strongly,14,All,All,All,All,Adults,All,All
East Lothian,2017,community_belonging,Very strongly,32,All,All,All,All,Adults,All,All
Moray,2018,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
Falkirk,2014,community_belonging,Don't know,0,All,All,All,All,Adults,All,All
Argyll and Bute,2015,community_belonging,Not at all strongly,27,All,All,All,All,Adults,All,All
Perth and Kinross,2018,community_belonging,Not very strongly,13,All,All,All,All,Adults,All,All
East Renfrewshire,2017,community_belonging,Very strongly,43,All,All,All,All,Adults,All,All
East Ayrshire,2013,community_belonging,Very strongly,25,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2018,community_belonging,Not very strongly,7,All,All,All,All,Adults,All,All
East Renfrewshire,2018,community_belonging,Not very strongly,16,All,All,All,All,Adults,All,All
Dumfries and Galloway,2017,community_belonging,Very strongly,40,All,All,All,All,Adults,All,All
Clackmannanshire,2017,community_belonging,Very strongly,23,All,All,All,All,Adults,All,All
Inverclyde,2015,community_belonging,Fairly strongly,33,All,All,All,All,Adults,All,All
East Ayrshire,2018,community_belonging,Not very strongly,15,All,All,All,All,Adults,All,All
Aberdeenshire,2013,community_belonging,Very strongly,35,All,All,All,All,Adults,All,All
Falkirk,2018,community_belonging,Not very strongly,20,All,All,All,All,Adults,All,All
Stirling,2013,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Scottish Borders,2018,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
Scotland,2018,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
Dundee City,2013,community_belonging,Very strongly,14,All,All,All,All,Adults,All,All
East Lothian,2018,community_belonging,Not very strongly,6,All,All,All,All,Adults,All,All
Fife,2018,community_belonging,Not very strongly,24,All,All,All,All,Adults,All,All
North Ayrshire,2018,community_belonging,Not very strongly,24,All,All,All,All,Adults,All,All
South Ayrshire,2017,community_belonging,Not at all strongly,1,All,All,All,All,Adults,All,All
Aberdeen City,2013,community_belonging,Very strongly,22,All,All,All,All,Adults,All,All
Glasgow City,2013,community_belonging,Not at all strongly,10,All,All,All,All,Adults,All,All
South Ayrshire,2014,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2015,community_belonging,Not at all strongly,7,All,All,All,All,Adults,All,All
North Lanarkshire,2015,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
North Ayrshire,2019,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Angus,2017,community_belonging,Not very strongly,17,All,All,All,All,Adults,All,All
Argyll and Bute,2013,community_belonging,Very strongly,42,All,All,All,All,Adults,All,All
Orkney Islands,2018,community_belonging,Not very strongly,8,All,All,All,All,Adults,All,All
Argyll and Bute,2015,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
East Renfrewshire,2013,community_belonging,Very strongly,58,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2013,community_belonging,Very strongly,65,All,All,All,All,Adults,All,All
Inverclyde,2018,community_belonging,Not very strongly,17,All,All,All,All,Adults,All,All
Scottish Borders,2013,community_belonging,Very strongly,29,All,All,All,All,Adults,All,All
Angus,2013,community_belonging,Very strongly,35,All,All,All,All,Adults,All,All
Aberdeen City,2018,community_belonging,Not very strongly,33,All,All,All,All,Adults,All,All
Midlothian,2018,community_belonging,Not very strongly,21,All,All,All,All,Adults,All,All
City of Edinburgh,2013,community_belonging,Very strongly,19,All,All,All,All,Adults,All,All
South Ayrshire,2019,community_belonging,Don't know,0,All,All,All,All,Adults,All,All
Dumfries and Galloway,2018,community_belonging,Not very strongly,11,All,All,All,All,Adults,All,All
East Dunbartonshire,2014,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Renfrewshire,2013,community_belonging,Very strongly,35,All,All,All,All,Adults,All,All
Angus,2015,community_belonging,Don't know,3,All,All,All,All,Adults,All,All
Inverclyde,2013,community_belonging,Fairly strongly,52,All,All,All,All,Adults,All,All
Moray,2013,community_belonging,Fairly strongly,47,All,All,All,All,Adults,All,All
East Lothian,2019,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
Shetland Islands,2015,community_belonging,Fairly strongly,39,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2016,community_belonging,Very strongly,60,All,All,All,All,Adults,All,All
Argyll and Bute,2014,community_belonging,Not at all strongly,12,All,All,All,All,Adults,All,All
Fife,2015,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
Aberdeenshire,2019,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Midlothian,2013,community_belonging,Fairly strongly,30,All,All,All,All,Adults,All,All
Inverclyde,2016,community_belonging,Very strongly,38,All,All,All,All,Adults,All,All
Perth and Kinross,2016,community_belonging,Fairly strongly,44,All,All,All,All,Adults,All,All
Moray,2018,community_belonging,Don't know,5,All,All,All,All,Adults,All,All
Falkirk,2016,community_belonging,Very strongly,29,All,All,All,All,Adults,All,All
North Ayrshire,2016,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
Orkney Islands,2016,community_belonging,Not very strongly,11,All,All,All,All,Adults,All,All
East Renfrewshire,2015,community_belonging,Fairly strongly,39,All,All,All,All,Adults,All,All
Midlothian,2016,community_belonging,Fairly strongly,51,All,All,All,All,Adults,All,All
Angus,2013,community_belonging,Fairly strongly,43,All,All,All,All,Adults,All,All
City of Edinburgh,2013,community_belonging,Fairly strongly,41,All,All,All,All,Adults,All,All
East Ayrshire,2019,community_belonging,Not at all strongly,1,All,All,All,All,Adults,All,All
City of Edinburgh,2016,community_belonging,Fairly strongly,48,All,All,All,All,Adults,All,All
East Ayrshire,2016,community_belonging,Not very strongly,9,All,All,All,All,Adults,All,All
Stirling,2015,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
Scottish Borders,2015,community_belonging,Fairly strongly,34,All,All,All,All,Adults,All,All
West Lothian,2015,community_belonging,Not very strongly,22,All,All,All,All,Adults,All,All
Scottish Borders,2016,community_belonging,Fairly strongly,57,All,All,All,All,Adults,All,All
Renfrewshire,2017,community_belonging,Not very strongly,22,All,All,All,All,Adults,All,All
Aberdeen City,2015,community_belonging,Fairly strongly,43,All,All,All,All,Adults,All,All
East Dunbartonshire,2016,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
South Ayrshire,2016,community_belonging,Not very strongly,17,All,All,All,All,Adults,All,All
Inverclyde,2016,community_belonging,Fairly strongly,49,All,All,All,All,Adults,All,All
East Lothian,2013,community_belonging,Very strongly,34,All,All,All,All,Adults,All,All
Moray,2019,community_belonging,Not at all strongly,1,All,All,All,All,Adults,All,All
South Lanarkshire,2019,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
City of Edinburgh,2017,community_belonging,Not very strongly,21,All,All,All,All,Adults,All,All
Aberdeenshire,2016,community_belonging,Fairly strongly,38,All,All,All,All,Adults,All,All
South Lanarkshire,2013,community_belonging,Fairly strongly,36,All,All,All,All,Adults,All,All
North Lanarkshire,2018,community_belonging,Not at all strongly,7,All,All,All,All,Adults,All,All
North Lanarkshire,2017,community_belonging,Not at all strongly,9,All,All,All,All,Adults,All,All
Stirling,2013,community_belonging,Fairly strongly,37,All,All,All,All,Adults,All,All
North Lanarkshire,2017,community_belonging,Don't know,3,All,All,All,All,Adults,All,All
Moray,2016,community_belonging,Very strongly,44,All,All,All,All,Adults,All,All
Dumfries and Galloway,2016,community_belonging,Not very strongly,18,All,All,All,All,Adults,All,All
Shetland Islands,2016,community_belonging,Very strongly,50,All,All,All,All,Adults,All,All
Moray,2016,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
South Ayrshire,2016,community_belonging,Very strongly,40,All,All,All,All,Adults,All,All
Clackmannanshire,2013,community_belonging,Don't know,0,All,All,All,All,Adults,All,All
West Dunbartonshire,2014,community_belonging,Fairly strongly,40,All,All,All,All,Adults,All,All
Midlothian,2016,community_belonging,Very strongly,25,All,All,All,All,Adults,All,All
Orkney Islands,2016,community_belonging,Very strongly,60,All,All,All,All,Adults,All,All
West Dunbartonshire,2014,community_belonging,Not at all strongly,12,All,All,All,All,All,White,All
Angus,2014,community_belonging,Very strongly,35,All,All,All,All,All,All,All
Renfrewshire,2019,community_belonging,Very strongly,36,Female,All,All,All,All,All,All
City of Edinburgh,2019,community_belonging,Very strongly,28,Male,All,All,All,All,All,All
Orkney Islands,2016,community_belonging,Not very strongly,10,All,Rural,All,All,All,All,All
South Lanarkshire,2019,community_belonging,Very strongly,35,Female,All,All,All,All,All,All
Argyll and Bute,2019,community_belonging,Very strongly,43,All,Urban,All,All,All,All,All
Moray,2015,community_belonging,Very strongly,49,All,All,All,All,Pensioners,All,All
Scotland,2017,community_belonging,Not at all strongly,5,All,All,All,All,All,White,All
Argyll and Bute,2018,community_belonging,Very strongly,49,All,All,All,All,All,White,All
Na h-Eileanan Siar,2014,community_belonging,Fairly strongly,14,All,All,All,All,Pensioners,All,All
East Ayrshire,2013,community_belonging,Don't know,2,All,All,All,All,Pensioners,All,All
City of Edinburgh,2017,community_belonging,Not at all strongly,5,All,All,All,All,All,White,All
Dumfries and Galloway,2013,community_belonging,Not at all strongly,4,All,All,All,All,All,All,All
Dundee City,2015,community_belonging,Fairly strongly,30,All,All,All,All,Pensioners,All,All
Orkney Islands,2019,community_belonging,Very strongly,48,Female,All,All,All,All,All,All
Dumfries and Galloway,2014,community_belonging,Very strongly,45,Male,All,All,All,All,All,All
South Lanarkshire,2019,community_belonging,Very strongly,34,Male,All,All,All,All,All,All
Orkney Islands,2019,community_belonging,Very strongly,52,Male,All,All,All,All,All,All
Stirling,2019,community_belonging,Very strongly,40,Male,All,All,All,All,All,All
Clackmannanshire,2014,community_belonging,Very strongly,31,Female,All,All,All,All,All,All
Glasgow City,2018,community_belonging,Very strongly,27,All,All,All,All,All,Other,All
Shetland Islands,2014,community_belonging,Not at all strongly,2,All,All,All,All,All,White,All
Clackmannanshire,2013,community_belonging,Not at all strongly,9,All,All,All,All,All,All,All
Dundee City,2018,community_belonging,Not at all strongly,6,All,All,All,All,All,All,All
East Lothian,2019,community_belonging,Very strongly,34,All,All,All,All,All,All,All
Dumfries and Galloway,2019,community_belonging,Very strongly,48,All,All,All,All,All,All,All
Inverclyde,2018,community_belonging,Very strongly,58,Female,All,All,All,All,All,All
Fife,2015,community_belonging,Very strongly,52,All,All,All,All,Pensioners,All,All
City of Edinburgh,2019,community_belonging,Very strongly,29,All,Urban,All,All,All,All,All
East Ayrshire,2016,community_belonging,Not very strongly,13,All,All,All,All,Pensioners,All,All
Aberdeenshire,2019,community_belonging,Very strongly,37,All,Urban,All,All,All,All,All
Aberdeenshire,2019,community_belonging,Very strongly,50,All,Rural,All,All,All,All,All
South Lanarkshire,2017,community_belonging,Don't know,0,All,All,All,All,Pensioners,All,All
Stirling,2019,community_belonging,Very strongly,34,All,Rural,All,All,All,All,All
Aberdeen City,2019,community_belonging,Very strongly,20,All,Urban,All,All,All,All,All
Stirling,2019,community_belonging,Very strongly,39,All,Urban,All,All,All,All,All
Highland,2017,community_belonging,Not at all strongly,2,All,All,All,All,All,White,All
Midlothian,2018,community_belonging,Very strongly,24,Male,All,All,All,All,All,All
Highland,2013,community_belonging,Not at all strongly,5,All,All,All,All,All,All,All
Midlothian,2018,community_belonging,Very strongly,38,Female,All,All,All,All,All,All
Clackmannanshire,2019,community_belonging,Very strongly,33,All,All,All,All,All,All,All
South Ayrshire,2013,community_belonging,Very strongly,29,All,All,All,All,All,All,All
Na h-Eileanan Siar,2014,community_belonging,Not at all strongly,2,Male,All,All,All,All,All,All
Moray,2013,community_belonging,Very strongly,32,All,All,All,All,All,All,All
Aberdeenshire,2016,community_belonging,Not very strongly,14,All,Urban,All,All,All,All,All
Argyll and Bute,2019,community_belonging,Very strongly,53,All,Rural,All,All,All,All,All
Scotland,2019,community_belonging,Very strongly,35,All,All,All,All,All,White,All
East Ayrshire,2019,community_belonging,Fairly strongly,36,All,All,All,All,Pensioners,All,All
Scotland,2019,community_belonging,Very strongly,19,All,All,All,All,All,Other,All
Dundee City,2016,community_belonging,Very strongly,45,All,All,All,All,Pensioners,All,All
