feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Aberdeen City,2014,neighbourhood_rating,No opinion,1,All,All,All,All,Adults,All,All
South Lanarkshire,2019,neighbourhood_rating,Very poor,2,All,All,All,All,Adults,All,All
Renfrewshire,2019,neighbourhood_rating,Fairly poor,5,All,All,All,All,Adults,All,All
Renfrewshire,2019,neighbourhood_rating,Very poor,0,All,All,All,All,Adults,All,All
Midlothian,2019,neighbourhood_rating,Fairly good,54,All,All,All,All,Adults,All,All
North Ayrshire,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Highland,2013,neighbourhood_rating,Fairly good,17,All,All,All,All,Pensioners,All,All
Moray,2018,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
City of Edinburgh,2013,neighbourhood_rating,Fairly good,36,All,All,All,All,Pensioners,All,All
Aberdeen City,2015,neighbourhood_rating,Fairly good,37,All,All,All,All,Pensioners,All,All
Inverclyde,2013,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Dundee City,2013,neighbourhood_rating,Fairly good,46,All,All,All,All,Pensioners,All,All
West Lothian,2013,neighbourhood_rating,Fairly good,40,All,All,All,All,Pensioners,All,All
Inverclyde,2014,neighbourhood_rating,Fairly good,35,All,All,All,All,Pensioners,All,All
Argyll and Bute,2017,neighbourhood_rating,Fairly poor,3,All,All,All,All,Pensioners,All,All
Midlothian,2018,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
Fife,2017,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Orkney Islands,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Falkirk,2013,neighbourhood_rating,Fairly good,35,All,All,All,All,Pensioners,All,All
Inverclyde,2018,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Aberdeen City,2016,neighbourhood_rating,Fairly good,27,All,All,All,All,Pensioners,All,All
Aberdeenshire,2016,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
East Renfrewshire,2016,neighbourhood_rating,Fairly poor,2,All,All,All,All,Adults,All,All
Aberdeen City,2019,neighbourhood_rating,Very poor,2,All,All,All,All,Adults,All,All
Glasgow City,2019,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Stirling,2019,neighbourhood_rating,Very poor,2,All,All,All,All,Adults,All,All
Aberdeenshire,2019,neighbourhood_rating,Fairly good,33,All,All,All,All,Adults,All,All
North Ayrshire,2017,neighbourhood_rating,Very poor,4,All,All,All,All,Pensioners,All,All
Angus,2013,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Scotland,2014,neighbourhood_rating,Fairly good,31,All,All,All,All,Pensioners,All,All
Scottish Borders,2017,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Inverclyde,2013,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Scottish Borders,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
South Lanarkshire,2014,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
East Renfrewshire,2017,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Argyll and Bute,2016,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2015,neighbourhood_rating,Fairly good,21,All,All,All,All,Adults,All,All
Midlothian,2019,neighbourhood_rating,Fairly poor,5,All,All,All,All,Adults,All,All
Argyll and Bute,2014,neighbourhood_rating,Fairly poor,1,All,All,All,All,Adults,All,All
Argyll and Bute,2019,neighbourhood_rating,Fairly good,23,All,All,All,All,Adults,All,All
East Lothian,2019,neighbourhood_rating,Very poor,1,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2014,neighbourhood_rating,Fairly poor,1,All,All,All,All,Adults,All,All
Inverclyde,2019,neighbourhood_rating,Fairly poor,3,All,All,All,All,Adults,All,All
East Renfrewshire,2014,neighbourhood_rating,Fairly good,25,All,All,All,All,Adults,All,All
Scottish Borders,2015,neighbourhood_rating,No opinion,1,All,All,All,All,Adults,All,All
North Ayrshire,2014,neighbourhood_rating,Fairly poor,4,All,All,All,All,Adults,All,All
Fife,2016,neighbourhood_rating,Fairly good,44,All,All,All,All,Adults,All,All
Fife,2014,neighbourhood_rating,No opinion,1,All,All,All,All,Adults,All,All
Renfrewshire,2013,neighbourhood_rating,Fairly poor,4,All,All,All,All,Adults,All,All
North Lanarkshire,2019,neighbourhood_rating,Very poor,4,All,All,All,All,Adults,All,All
North Ayrshire,2019,neighbourhood_rating,Fairly poor,5,All,All,All,All,Adults,All,All
Dundee City,2017,neighbourhood_rating,No opinion,1,All,All,All,All,Adults,All,All
Moray,2014,neighbourhood_rating,Fairly poor,1,All,All,All,All,Adults,All,All
Clackmannanshire,2016,neighbourhood_rating,Fairly good,52,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2014,neighbourhood_rating,Fairly good,14,All,All,All,All,Adults,All,All
Midlothian,2015,neighbourhood_rating,Fairly good,31,All,All,All,All,Adults,All,All
Dundee City,2014,neighbourhood_rating,No opinion,1,All,All,All,All,Adults,All,All
Glasgow City,2016,neighbourhood_rating,Fairly good,49,All,All,All,All,Adults,All,All
South Lanarkshire,2019,neighbourhood_rating,Fairly poor,4,All,All,All,All,Adults,All,All
Argyll and Bute,2016,neighbourhood_rating,Fairly poor,4,All,All,All,All,Adults,All,All
Inverclyde,2015,neighbourhood_rating,Fairly good,40,All,All,All,All,Adults,All,All
South Ayrshire,2019,neighbourhood_rating,Fairly poor,5,All,All,All,All,Adults,All,All
Moray,2016,neighbourhood_rating,Fairly good,30,All,All,All,All,Adults,All,All
Glasgow City,2019,neighbourhood_rating,Very poor,2,All,All,All,All,Adults,All,All
Shetland Islands,2019,neighbourhood_rating,Fairly good,25,All,All,All,All,Adults,All,All
West Lothian,2014,neighbourhood_rating,Fairly poor,2,All,All,All,All,Adults,All,All
West Lothian,2019,neighbourhood_rating,Fairly good,37,All,All,All,All,Adults,All,All
Shetland Islands,2015,neighbourhood_rating,Fairly good,24,All,All,All,All,Adults,All,All
South Ayrshire,2013,neighbourhood_rating,Fairly good,43,All,All,All,All,Adults,All,All
North Ayrshire,2014,neighbourhood_rating,Fairly good,58,All,All,All,All,Adults,All,All
West Lothian,2013,neighbourhood_rating,Fairly poor,3,All,All,All,All,Adults,All,All
Dundee City,2015,neighbourhood_rating,Fairly good,41,All,All,All,All,Adults,All,All
Angus,2017,neighbourhood_rating,No opinion,2,All,All,All,All,Adults,All,All
Glasgow City,2015,neighbourhood_rating,Fairly good,49,All,All,All,All,Adults,All,All
West Dunbartonshire,2014,neighbourhood_rating,Fairly poor,2,All,All,All,All,Adults,All,All
East Dunbartonshire,2019,neighbourhood_rating,Very poor,0,All,All,All,All,Adults,All,All
South Lanarkshire,2013,neighbourhood_rating,No opinion,2,All,All,All,All,Adults,All,All
East Lothian,2016,neighbourhood_rating,Fairly good,39,All,All,All,All,Adults,All,All
Stirling,2013,neighbourhood_rating,Fairly poor,4,All,All,All,All,Adults,All,All
South Lanarkshire,2016,neighbourhood_rating,Fairly good,46,All,All,All,All,Adults,All,All
South Lanarkshire,2013,neighbourhood_rating,Fairly good,41,All,All,All,All,Adults,All,All
East Renfrewshire,2019,neighbourhood_rating,Very poor,0,All,All,All,All,Adults,All,All
Highland,2013,neighbourhood_rating,Fairly good,29,All,All,All,All,Adults,All,All
Fife,2013,neighbourhood_rating,No opinion,1,All,All,All,All,Adults,All,All
West Dunbartonshire,2014,neighbourhood_rating,Fairly good,54,All,All,All,All,Adults,All,All
Argyll and Bute,2014,neighbourhood_rating,Fairly good,35,All,All,All,All,Adults,All,All
South Ayrshire,2019,neighbourhood_rating,Fairly good,32,All,All,All,All,Adults,All,All
Highland,2015,neighbourhood_rating,Fairly good,34,All,All,All,All,Adults,All,All
Falkirk,2013,neighbourhood_rating,No opinion,1,All,All,All,All,Adults,All,All
Clackmannanshire,2014,neighbourhood_rating,Fairly good,60,All,All,All,All,Adults,All,All
Clackmannanshire,2019,neighbourhood_rating,Very poor,4,All,All,All,All,Adults,All,All
East Dunbartonshire,2015,neighbourhood_rating,Fairly poor,3,All,All,All,All,Adults,All,All
Stirling,2014,neighbourhood_rating,Fairly good,44,All,All,All,All,Adults,All,All
Renfrewshire,2013,neighbourhood_rating,Fairly good,38,All,All,All,All,Adults,All,All
City of Edinburgh,2017,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Argyll and Bute,2013,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Argyll and Bute,2018,neighbourhood_rating,Very good,83,All,All,All,All,Pensioners,All,All
Renfrewshire,2013,neighbourhood_rating,Fairly poor,3,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2018,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Midlothian,2019,neighbourhood_rating,Very poor,3,All,All,All,All,Pensioners,All,All
Glasgow City,2015,neighbourhood_rating,Fairly poor,4,All,All,All,All,Pensioners,All,All
East Ayrshire,2015,neighbourhood_rating,Fairly good,46,All,All,All,All,Pensioners,All,All
South Lanarkshire,2019,neighbourhood_rating,Fairly poor,3,All,All,All,All,Pensioners,All,All
North Lanarkshire,2019,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
City of Edinburgh,2018,neighbourhood_rating,Very good,68,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2013,neighbourhood_rating,Fairly poor,3,All,All,All,All,Pensioners,All,All
Inverclyde,2019,neighbourhood_rating,Fairly good,31,All,All,All,All,Pensioners,All,All
South Lanarkshire,2018,neighbourhood_rating,Very good,68,All,All,All,All,Pensioners,All,All
East Lothian,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
South Ayrshire,2019,neighbourhood_rating,Fairly good,27,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2013,neighbourhood_rating,Fairly good,31,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2014,neighbourhood_rating,Fairly good,9,All,All,All,All,Pensioners,All,All
South Ayrshire,2018,neighbourhood_rating,Very good,72,All,All,All,All,Pensioners,All,All
Highland,2018,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Argyll and Bute,2017,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Inverclyde,2019,neighbourhood_rating,Fairly poor,3,All,All,All,All,Pensioners,All,All
Aberdeen City,2018,neighbourhood_rating,Very good,59,All,All,All,All,Pensioners,All,All
Angus,2015,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Inverclyde,2019,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Moray,2014,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Shetland Islands,2016,neighbourhood_rating,Fairly good,24,All,All,All,All,Pensioners,All,All
Orkney Islands,2015,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Moray,2013,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
South Ayrshire,2018,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Stirling,2018,neighbourhood_rating,Very good,73,All,All,All,All,Pensioners,All,All
East Renfrewshire,2016,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Fife,2018,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Clackmannanshire,2018,neighbourhood_rating,Fairly good,28,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2015,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
East Lothian,2013,neighbourhood_rating,Very good,73,All,All,All,All,Pensioners,All,All
East Lothian,2018,neighbourhood_rating,Fairly good,20,All,All,All,All,Pensioners,All,All
Aberdeen City,2014,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Dundee City,2015,neighbourhood_rating,Fairly good,30,All,All,All,All,Pensioners,All,All
Stirling,2014,neighbourhood_rating,Fairly good,18,All,All,All,All,Pensioners,All,All
Angus,2018,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
City of Edinburgh,2018,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Aberdeen City,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
City of Edinburgh,2014,neighbourhood_rating,Fairly good,38,All,All,All,All,Pensioners,All,All
Stirling,2017,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
City of Edinburgh,2013,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Angus,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2018,neighbourhood_rating,Fairly poor,5,All,All,All,All,Pensioners,All,All
Fife,2014,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
East Ayrshire,2018,neighbourhood_rating,Fairly good,36,All,All,All,All,Pensioners,All,All
Midlothian,2017,neighbourhood_rating,Fairly poor,4,All,All,All,All,Pensioners,All,All
Moray,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2017,neighbourhood_rating,Fairly poor,6,All,All,All,All,Pensioners,All,All
Orkney Islands,2018,neighbourhood_rating,Very good,87,All,All,All,All,Pensioners,All,All
City of Edinburgh,2017,neighbourhood_rating,Fairly poor,3,All,All,All,All,Pensioners,All,All
Scotland,2017,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
South Lanarkshire,2018,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
Clackmannanshire,2018,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
Dundee City,2019,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Shetland Islands,2019,neighbourhood_rating,Fairly good,14,All,All,All,All,Pensioners,All,All
Scotland,2016,neighbourhood_rating,Fairly good,29,All,All,All,All,Pensioners,All,All
South Ayrshire,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Angus,2017,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
North Ayrshire,2018,neighbourhood_rating,Very good,73,All,All,All,All,Pensioners,All,All
Inverclyde,2017,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Midlothian,2014,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Aberdeenshire,2018,neighbourhood_rating,Very good,73,All,All,All,All,Pensioners,All,All
West Lothian,2016,neighbourhood_rating,Fairly poor,5,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2016,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Fife,2019,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Fife,2013,neighbourhood_rating,Very poor,0,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2013,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
Fife,2014,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Glasgow City,2016,neighbourhood_rating,Fairly poor,3,All,All,All,All,Pensioners,All,All
Perth and Kinross,2013,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
City of Edinburgh,2015,neighbourhood_rating,Fairly good,32,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2015,neighbourhood_rating,Fairly good,23,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2017,neighbourhood_rating,Fairly poor,4,All,All,All,All,Pensioners,All,All
City of Edinburgh,2014,neighbourhood_rating,Very good,60,All,All,All,All,Pensioners,All,All
Dundee City,2017,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Shetland Islands,2019,neighbourhood_rating,Fairly poor,2,All,All,All,All,Pensioners,All,All
Renfrewshire,2018,neighbourhood_rating,Very poor,3,All,All,All,All,Pensioners,All,All
North Ayrshire,2018,neighbourhood_rating,Very poor,2,All,All,All,All,Pensioners,All,All
Angus,2019,neighbourhood_rating,Fairly poor,1,All,All,All,All,Pensioners,All,All
Aberdeenshire,2019,neighbourhood_rating,Fairly good,16,All,All,All,All,Pensioners,All,All
Scottish Borders,2018,neighbourhood_rating,Very good,82,All,All,All,All,Pensioners,All,All
Renfrewshire,2014,neighbourhood_rating,Fairly good,25,All,All,All,All,Pensioners,All,All
Renfrewshire,2019,neighbourhood_rating,Fairly poor,5,All,All,All,All,Pensioners,All,All
Perth and Kinross,2016,neighbourhood_rating,Fairly good,27,All,All,All,All,Pensioners,All,All
Aberdeen City,2014,neighbourhood_rating,Fairly good,32,All,All,All,All,Pensioners,All,All
Fife,2013,neighbourhood_rating,Fairly good,35,All,All,All,All,Pensioners,All,All
Scotland,2017,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
Scotland,2014,neighbourhood_rating,No opinion,0,All,All,All,All,Pensioners,All,All
East Ayrshire,2016,neighbourhood_rating,Fairly good,47,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2019,neighbourhood_rating,Very poor,7,All,All,All,All,Pensioners,All,All
South Ayrshire,2013,neighbourhood_rating,No opinion,1,All,All,All,All,Pensioners,All,All
Argyll and Bute,2019,neighbourhood_rating,Very good,78,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2016,neighbourhood_rating,Very good,95,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2016,neighbourhood_rating,Very good,80,All,All,All,All,Pensioners,All,All
North Lanarkshire,2013,neighbourhood_rating,Very poor,1,All,All,All,All,Pensioners,All,All
North Lanarkshire,2018,neighbourhood_rating,No opinion,0,All,All,All,All,Pensioners,All,All
Scotland,2013,neighbourhood_rating,Very good,65,All,All,All,All,Pensioners,All,All
Angus,2015,neighbourhood_rating,Fairly good,28,All,All,All,All,Pensioners,All,All
Aberdeen City,2019,neighbourhood_rating,Very good,63,All,All,All,All,Pensioners,All,All
East Lothian,2015,neighbourhood_rating,Very good,86,All,All,All,All,Pensioners,All,All
Fife,2014,neighbourhood_rating,Fairly good,34,All,All,All,All,Pensioners,All,All
Orkney Islands,2015,neighbourhood_rating,Very good,91,All,All,All,All,Pensioners,All,All
Highland,2015,neighbourhood_rating,Fairly good,33,All,All,All,All,Pensioners,All,All
Scottish Borders,2016,neighbourhood_rating,No opinion,1,All,All,All,All,Pensioners,All,All
