feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,Urban,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,Rural,All,All,All,All,All
East Dunbartonshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,All,All,All,Pensioners,All,All
East Ayrshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2013,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,Social Rented,All,All,All
West Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,20% most deprived,All,All,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,Owned Mortgage/Loan,All,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,Owned Outright,All,All,All
Perth and Kinross,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,All,White,All
Argyll and Bute,2015,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,White,All
Na h-Eileanan Siar,2017,local_neighbourhood_improvement,Neighbourhood a little worse,3,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,19,Male,All,All,All,All,All,All
Perth and Kinross,2015,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,80% least deprived,All,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,Rural,All,All,All,All,All
Argyll and Bute,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,Urban,All,All,All,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,21,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,All,Pensioners,All,All
Dundee City,2017,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,Urban,All,All,All,All,All
Fife,2016,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,80% least deprived,All,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,Adults,All,All
City of Edinburgh,2019,local_neighbourhood_improvement,Neighbourhood a little worse,7,Male,All,All,All,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,20% most deprived,All,All,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,Urban,All,All,All,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,With Children,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,4,All,Urban,All,All,All,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,26,All,All,20% most deprived,All,All,All,All
Dundee City,2014,local_neighbourhood_improvement,Neighbourhood a little worse,27,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,Adults,All,All
East Dunbartonshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,With Children,All,All
Dundee City,2014,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,Adults,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,All,All,All,Pensioners,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Social Rented,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,With Children,All,All
Clackmannanshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,Social Rented,All,All,All
Clackmannanshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,White,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2019,local_neighbourhood_improvement,Neighbourhood a little worse,10,Female,All,All,All,All,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2017,local_neighbourhood_improvement,Neighbourhood a little worse,3,All,All,All,All,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,21,All,All,20% most deprived,All,All,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,Rural,All,All,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,Urban,All,All,All,All,All
East Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,Female,All,All,All,All,All,All
East Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,All,Adults,All,All
West Dunbartonshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,80% least deprived,All,All,All,All
Stirling,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Pensioners,All,All
Stirling,2017,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,With Children,All,All
East Renfrewshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,5,Female,All,All,All,All,All,All
City of Edinburgh,2017,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,Social Rented,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,All,White,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,Rural,All,All,All,All,All
City of Edinburgh,2015,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,Adults,All,All
East Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,All,All,All
West Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,Urban,All,All,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,All,All
Stirling,2017,local_neighbourhood_improvement,Neighbourhood a little worse,22,All,All,All,All,Pensioners,All,All
Argyll and Bute,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Adults,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,All,All
East Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,All,White,All
Clackmannanshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,20% most deprived,All,All,All,All
Dundee City,2016,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,All,All,All,All
Clackmannanshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2013,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
Stirling,2019,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,Urban,All,All,All,All,All
Clackmannanshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,23,All,All,All,All,Pensioners,All,All
East Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,All,White,All
Stirling,2019,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,Rural,All,All,All,All,All
East Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,Social Rented,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,Urban,All,All,All,All,All
East Dunbartonshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,14,Female,All,All,All,All,All,All
City of Edinburgh,2017,local_neighbourhood_improvement,Neighbourhood a little worse,22,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Owned Outright,All,All,All
Clackmannanshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,23,All,Urban,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,Social Rented,All,All,All
Dundee City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,Private Rented,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,Social Rented,All,All,All
Stirling,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,Urban,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,All,Adults,All,All
East Renfrewshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,All,All,Owned Outright,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,Owned Outright,All,All,All
Stirling,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,All,All,All,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,With Children,All,All
Stirling,2013,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,Owned Outright,All,All,All
City of Edinburgh,2015,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,Owned Outright,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,80% least deprived,All,All,All,All
East Renfrewshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2016,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,Owned Outright,All,All,All
East Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,All,All,All,Adults,All,All
East Dunbartonshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Adults,All,All
East Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,Social Rented,All,All,All
East Renfrewshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,Urban,All,All,All,All,All
Stirling,2017,local_neighbourhood_improvement,Neighbourhood a little worse,17,Female,All,All,All,All,All,All
West Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,All,Pensioners,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,With Children,All,All
East Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,All,All,All,With Children,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,All,All,Owned Outright,All,All,All
East Dunbartonshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,14,Female,All,All,All,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little worse,21,All,All,All,Social Rented,All,All,All
Stirling,2016,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,All,All,Social Rented,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,With Children,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,Urban,All,All,All,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,Social Rented,All,All,All
Stirling,2015,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,All,All,All,With Children,All,All
West Dunbartonshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,Female,All,All,All,All,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,Adults,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,Male,All,All,All,All,All,All
East Renfrewshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,4,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,White,All
East Renfrewshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,Owned Outright,All,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,All,All,All,With Children,All,All
East Renfrewshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,Urban,All,All,All,All,All
East Dunbartonshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,Rural,All,All,All,All,All
